TSA_dia,Carga_Alcalina,Kappa,DB_SGF,DB_LAB,Secura_pct,Casca_pct,Extrativo_Total,Extrativo_AT,Extrativo_SGF,TPC,Idade,vmi_le_021,vmi_021_025,vmi_gt_025,pct_AB,pct_C,pct_DMG
3449.001575480892,20.48739272235294,16.75613632923884,494.1089126554807,486.6972789656485,59.1400006612142,0.6827499866485596,3.200000047683716,2.170000076293945,4.07106461777238,48.29493568667785,6.694218768957619,0,0,1,0.4715784211022478,0.2666125757211449,0.2618090031766073
3450.0,20.51288074570028,17.59863000741981,482.0386733096307,481.781005859375,58.59000015258789,1.04928994178772,3.839999914169312,1.960000038146973,4.230655122586273,40.48523470247006,6.304534840130049,0,1,0,0.4294005738522954,0.3664452345309381,0.2041541916167665
3450.0,20.61424309536214,17.77457256521748,482.0386733096307,481.781005859375,58.59000015258789,1.04928994178772,3.839999914169312,1.960000038146973,4.230655122586273,40.48523470247006,6.304534840130049,0,1,0,0.4294005738522954,0.3664452345309381,0.2041541916167665
3450.0,20.41961323315193,18.04305695588148,484.7245228706773,481.781005859375,58.59000015258789,1.04928994178772,3.839999914169312,1.960000038146973,3.611729817504741,39.89549450172686,6.155632306911066,0,1,0,0.4710082474097094,0.3102422637283828,0.2187494888619078
3450.0,20.6302271788365,17.43643728986376,498.7998764093476,476.0050048828125,63.54000091552734,0.8921539783477783,2.970000028610229,1.740000009536743,3.99367674447381,57.26181957096071,6.459530634778112,0,1,0,0.3307614249240409,0.450861066651677,0.218377508424282
3450.0,20.78559769026859,18.08017554003388,498.7998764093476,476.0050048828125,63.54000091552734,0.8921539783477783,2.970000028610229,1.740000009536743,3.99367674447381,57.26181957096071,6.459530634778112,0,1,0,0.3307614249240409,0.450861066651677,0.218377508424282
3450.0,20.62830175813701,17.61790180645446,498.7998764093476,476.0050048828125,63.54000091552734,0.8921539783477783,2.970000028610229,1.740000009536743,3.99367674447381,57.26181957096071,6.459530634778112,0,1,0,0.3307614249240409,0.450861066651677,0.218377508424282
3450.0,19.93931316654701,18.31859422361182,495.7944414777992,475.2200012207031,60.54999923706055,0.9972630143165588,2.75,1.590000033378601,4.314533514901047,56.04654979645787,6.538006851492478,0,0,1,0.7780300402107294,0.008866268218885724,0.2131036915703849
3450.0,20.18391869746034,18.74910288872023,495.7944414777992,475.2200012207031,60.54999923706055,0.9972630143165588,2.75,1.590000033378601,4.314533514901047,56.04654979645787,6.538006851492478,0,0,1,0.7780300402107294,0.008866268218885724,0.2131036915703849
3450.0,20.57578167877571,16.94196638949594,514.1547917357568,475.2200012207031,60.54999923706055,0.9972630143165588,2.75,1.590000033378601,4.431994292838829,56.89574754281648,6.422779334808415,0,1,0,0.6739703392542342,0.0,0.3260296607457659
